date,product,category,quantity,price,cost,profit,revenue,total_cost,total_profit,marketing_channel,customer_id,customer_name,customer_email,transaction_id
2025-03-12 16:28:26.119603,Wireless Headphones,Audio,3,101.39,60.01,41.38,304.17,180.04,124.14,Organic Search,5151c7cc-755e-4125-9877-26321c1aee3f,Patricia Jones,katherinehess@example.org,6d6ef088-7533-44f5-bd4e-abbcb4a690a1
2025-03-12 16:28:26.119603,Monitor 4K,Electronics,3,359.55,243.45,116.1,1078.65,730.36,348.29,Direct,53912b44-c010-4951-8a77-5300bfb5ea32,Sally Reyes,yangpatricia@example.org,482f7e5f-f616-4d6c-9da8-cdd209aa6f50
2025-03-12 16:28:26.119603,Mechanical Keyboard,Accessories,2,146.8,83.91,62.89,293.61,167.82,125.78,Social Media,ce7e6064-d50d-4507-80f5-0bcba0c6b7c1,Katrina Shea,tranbrandy@example.org,eacc1a29-cbad-4614-97d3-cd0318e9f441
2025-03-12 16:28:26.119603,Blender,Appliances,2,38.28,19.83,18.44,76.55,39.66,36.89,Paid Ads,9e4cb6d0-87fd-449d-8b39-2c014e068888,Steven Webb,jacquelinebartlett@example.org,3e72e96e-a58d-4ccf-931d-ed9230c732c1
2025-03-12 16:28:26.119603,Smartphone X,Electronics,2,735.81,373.97,361.84,1471.61,747.94,723.67,Direct,85dc780a-c8f1-4c61-be16-7abb5df67f61,Michael Olson,finleyjennifer@example.net,6fdeee37-4633-4f05-8e22-1d7f4510840f
2025-03-12 16:28:26.119603,Laptop Pro,Electronics,2,1002.65,609.42,393.23,2005.3,1218.84,786.46,Direct,48a29b98-6ab6-4f72-8d78-ddc90eade765,Sarah Johnson,william06@example.net,82ce2a35-8d60-4650-a582-684ae8cdce77
2025-03-12 16:28:26.119603,Power Bank,Accessories,3,48.87,25.58,23.29,146.6,76.74,69.86,Referral,e43a1323-724c-4cbc-940d-1996d56d47a0,Amanda Cooper,christian78@example.com,f372621c-9e75-4221-96a6-2a17b1ca0075
2025-03-12 16:28:26.119603,Microphone Pro,Audio,1,92.1,56.69,35.41,92.1,56.69,35.41,Direct,f338d6d0-02bf-4669-b971-23fec3060b08,Joan White,heatherkrause@example.com,d97896d4-bc59-4d7a-8e3c-df37693a474d
2025-03-12 16:28:26.119603,Gaming Chair,Furniture,3,160.61,107.38,53.22,481.82,322.15,159.67,Email,f1d8dac4-7c29-440d-9752-8ee190519820,Brandon Collier,yquinn@example.com,76b91412-b481-48e5-a53c-00eecec3a799
2025-03-12 16:28:26.119603,Gaming Chair,Furniture,2,224.98,130.64,94.34,449.96,261.27,188.68,Direct,ff8caa83-8b69-4c1e-8477-d05bf0c70452,Miranda Hawkins,jfarrell@example.com,59e3df3a-9b6f-41de-b7b3-93785bbaeb37
2025-03-12 16:28:26.119603,Coffee Maker,Appliances,1,177.57,90.83,86.74,177.57,90.83,86.74,Referral,4d0ecbd7-4a56-4620-b748-57da4d8f7fc1,Bryan Browning,williamrice@example.org,e9da409c-6a92-4d29-b155-25bdbee0e098
2025-03-13 16:28:26.119603,Desk Lamp,Furniture,2,71.0,49.02,21.98,142.0,98.03,43.96,Email,9958af06-2954-45ce-82fc-75f085c297fe,Mary Clarke,lewisbrooke@example.net,d4aa6bec-a772-444c-96b6-bcb0569b8c59
2025-03-13 16:28:26.119603,Blender,Appliances,2,83.92,48.16,35.76,167.85,96.33,71.52,Organic Search,d4ccabb4-dd58-4a7d-9f74-d9f3d0df6381,Leslie Le,stevenaguilar@example.com,3b4c7038-4dcc-46c3-9c3b-eb07f0ab81ad
2025-03-13 16:28:26.119603,Smartphone X,Electronics,3,780.49,415.6,364.89,2341.46,1246.81,1094.66,Direct,d3d2b208-f15b-4604-a0f7-f75bfbd6d7ae,Levi Castillo,wmeza@example.com,f763677a-eaed-4e9d-8278-26a2aa0aac29
2025-03-13 16:28:26.119603,USB Drive,Accessories,2,43.67,17.96,25.7,87.33,35.93,51.41,Referral,c7a0bf6f-bf32-420b-90d9-f88ee6338e88,Lisa Turner,collinsmichael@example.org,03e706f6-6da3-45e7-a463-6cb84c37504c
2025-03-13 16:28:26.119603,Monitor 4K,Electronics,2,518.32,330.86,187.47,1036.64,661.71,374.93,Email,31e6c93d-eec1-4307-9ba5-df90f85dd752,Dawn Brown,williamsdanielle@example.com,14760bf7-04ef-482f-99ba-d4a5854171f6
2025-03-13 16:28:26.119603,Smart Watch,Wearables,3,269.85,157.08,112.77,809.55,471.25,338.3,Organic Search,0059c8eb-7d3d-41cf-bd6f-1d5fb3395408,Stuart Wong,keith09@example.com,5d0fdd42-aa07-424f-8dfa-64cf91eca3cd
2025-03-13 16:28:26.119603,Mechanical Keyboard,Accessories,1,168.46,98.62,69.83,168.46,98.62,69.83,Referral,85a0602e-206b-4139-b599-db845b289f11,Nathan Smith,pmartin@example.net,c4cb9010-c506-4499-8876-3bfbc37d129a
2025-03-13 16:28:26.119603,Blender,Appliances,3,103.98,69.23,34.75,311.94,207.7,104.24,Email,644e3ff0-f081-4afc-97ce-743823b37f7e,Kevin Evans,austin19@example.com,2cfb63b8-ed52-4ee0-97f3-0afc37e434f4
2025-03-13 16:28:26.119603,Camera DSLR,Photography,1,1210.15,544.59,665.56,1210.15,544.59,665.56,Organic Search,2a836f56-6673-48e2-9d37-b9bbdb3bfc2a,Jill Stark,royglenda@example.net,0b9f6a2e-4604-4c0c-92e5-88477718c50c
2025-03-13 16:28:26.119603,Wireless Headphones,Audio,1,81.33,55.09,26.24,81.33,55.09,26.24,Organic Search,ed4b5fd7-aaca-4c3d-b48c-ff5356b60191,Kevin Moreno,christopher40@example.net,624f3b3d-0876-4bfa-af0e-3e0f6139d17e
2025-03-13 16:28:26.119603,Webcam HD,Accessories,2,93.62,63.1,30.52,187.24,126.19,61.05,Paid Ads,5f707478-61f4-4eb7-b38e-30f76480aa00,Brandon Blevins,julie24@example.org,7680bce7-5102-43aa-bf29-60facd73fcc8
2025-03-13 16:28:26.119603,Tablet Air,Electronics,1,569.07,315.15,253.93,569.07,315.15,253.93,Paid Ads,80642792-c44c-4c44-ad4e-43ea3d18c6a5,Kimberly Patterson,lauriethomas@example.org,9dfdafaa-3a0a-4ff7-b5e6-32f9254f685d
2025-03-13 16:28:26.119603,Mechanical Keyboard,Accessories,2,202.83,121.18,81.66,405.67,242.35,163.31,Organic Search,200171ca-3057-4850-9930-6aaa5d601138,Jack Dudley,laura99@example.com,e31c0546-e1a0-4073-89ef-04b0db275986
2025-03-13 16:28:26.119603,Coffee Maker,Appliances,3,170.47,99.38,71.09,511.41,298.15,213.26,Paid Ads,f20cf338-594d-42dd-a3ec-5c27328aed08,Jamie Hernandez,reedvanessa@example.net,f67ba4f6-e331-4700-b446-57626f4cf1b9
2025-03-13 16:28:26.119603,Monitor 4K,Electronics,1,358.21,211.93,146.28,358.21,211.93,146.28,Organic Search,cca80314-ec10-4db3-b701-5206de3ea86a,Alexander Hopkins,uroberts@example.net,0d09b9bc-ed40-4e77-9bca-9a9dec1a4e8d
2025-03-13 16:28:26.119603,Coffee Maker,Appliances,2,197.75,129.28,68.47,395.5,258.55,136.94,Organic Search,1d53a328-a69b-4db9-a2da-b6d2b81a46de,April Cantrell,webbalexander@example.org,ca73a450-7a2b-44be-b9cf-1be656c2666b
2025-03-13 16:28:26.119603,Smart Watch,Wearables,1,277.39,147.11,130.28,277.39,147.11,130.28,Social Media,61d06e17-0561-4eb8-a935-691547796015,Craig Jones,cannonjacob@example.com,1145c8e3-4d1b-4b79-821e-8dfe72b2552c
2025-03-13 16:28:26.119603,Coffee Maker,Appliances,2,129.52,54.86,74.66,259.03,109.71,149.32,Email,73a092d8-f082-41fa-a523-d58ffe3a014e,John Barrett,rbrown@example.net,652b32ec-0b30-461c-8962-f43eac4bd7e9
2025-03-13 16:28:26.119603,Fitness Tracker,Wearables,2,75.66,51.44,24.22,151.32,102.88,48.45,Organic Search,3a1b7bcd-4ce0-40c8-8ea3-6edc99236240,Kelly Morgan,ubarton@example.org,b7222fe2-869f-468f-9e8a-4d9dddb0930f
2025-03-14 16:28:26.119603,Monitor 4K,Electronics,1,545.87,281.04,264.84,545.87,281.04,264.84,Email,4b599b0e-14c7-4c60-a056-c3dcf24bb4e7,Tammy Burch,christopherwilkins@example.com,ecd6b102-dbbe-437d-a364-9080f8661a1d
2025-03-14 16:28:26.119603,Webcam HD,Accessories,2,85.89,46.18,39.71,171.77,92.36,79.41,Organic Search,98645763-147c-4330-8dc5-a08fa1994c5f,Sarah Perez,allison18@example.net,5b0f544c-7d10-4c48-98e1-03b1a7714590
2025-03-14 16:28:26.119603,Fitness Tracker,Wearables,1,93.75,40.48,53.28,93.75,40.48,53.28,Social Media,d6258571-e427-4141-b042-942658cd752b,Mary Mckenzie,donald94@example.org,f53fc806-8721-4ba3-a908-3d16d70c8f48
2025-03-14 16:28:26.119603,Smart Watch,Wearables,3,238.34,111.22,127.12,715.02,333.66,381.36,Direct,9ebd7247-6c42-4c59-8663-00bef0107f3b,Steve Nelson,alyssa77@example.com,abd1f900-2dcd-4030-ba04-1e0dbdb40c3c
2025-03-14 16:28:26.119603,Monitor 4K,Electronics,1,520.66,268.52,252.15,520.66,268.52,252.15,Direct,16b8088e-7138-4e00-8e22-04f4825a6993,Jerry Owens,rdiaz@example.org,ef2a05fc-e19e-4fde-8eb5-24c4186c2c19
2025-03-14 16:28:26.119603,Wireless Headphones,Audio,1,90.9,51.28,39.62,90.9,51.28,39.62,Referral,77d03c93-cdd3-4318-b42e-07184ba64521,Robyn Salazar,lewisanna@example.com,6e3a1c0e-1f5e-4ce9-a4b0-8a9fcd14abfa
2025-03-14 16:28:26.119603,Gaming Console,Gaming,3,332.54,214.14,118.4,997.61,642.43,355.19,Email,f5763954-7878-4463-964d-0c77a305afa6,Mr. Christopher Smith DDS,berrymichael@example.org,ddd2ee47-04c9-4c0c-89c0-bc295de37ca5
2025-03-14 16:28:26.119603,Fitness Tracker,Wearables,1,105.12,60.54,44.58,105.12,60.54,44.58,Organic Search,0e404de4-fbc7-4a8d-a8f4-e012e0778f4d,Jessica Brown,andrewmccoy@example.com,098a887f-1dd8-4bad-9775-36b8d3a7727f
2025-03-14 16:28:26.119603,Tablet Air,Electronics,3,451.11,207.49,243.62,1353.33,622.47,730.86,Social Media,6b02c5d6-2592-451b-bde7-87e1f64ba0ef,Amber Sweeney,uwebb@example.com,0c766c44-f644-4da4-a444-a93daad406c5
2025-03-14 16:28:26.119603,Microphone Pro,Audio,1,83.86,35.49,48.37,83.86,35.49,48.37,Direct,5e449198-e895-437d-867a-eca884b31414,Zachary Escobar,andersondaniel@example.com,6b7d8608-4e7e-4bb8-9f13-a3615ed31816
2025-03-14 16:28:26.119603,Gaming Chair,Furniture,2,177.13,96.28,80.85,354.26,192.55,161.71,Direct,4819c9d9-30b3-4fa3-938d-e6d175930625,Christopher Chen,flittle@example.com,6309d363-8616-4e33-9f8d-41b7c0535003
2025-03-14 16:28:26.119603,Gaming Chair,Furniture,3,238.05,125.71,112.34,714.15,377.12,337.03,Social Media,9ae1ae32-2110-4c08-a767-f794422493d3,Patricia Travis MD,jameshoffman@example.org,3f1fb06e-4a84-4b0e-a76b-24cc910db855
2025-03-14 16:28:26.119603,Coffee Maker,Appliances,1,106.83,46.4,60.43,106.83,46.4,60.43,Direct,e52a45e2-aa10-4875-81e4-37b60f6aae5e,Michelle Jacobs,gclark@example.org,66b0971c-956f-4623-8df5-de36814ec99b
2025-03-14 16:28:26.119603,Camera DSLR,Photography,2,836.31,379.8,456.5,1672.61,759.61,913.01,Organic Search,018cd7fd-faad-4093-bd2d-4960b6a4ae1a,Meredith Rivera,jay50@example.org,d7ed142f-6677-4cce-8da8-dde332c4b90a
2025-03-14 16:28:26.119603,Power Bank,Accessories,1,62.21,32.96,29.25,62.21,32.96,29.25,Social Media,d7e0d9d3-28a9-4a84-8268-614ba2825535,Justin Hoffman,sarah66@example.com,8b891282-3be7-4b51-bc71-5fd60c228049
2025-03-14 16:28:26.119603,Tablet Air,Electronics,3,599.61,376.87,222.74,1798.83,1130.61,668.22,Organic Search,44d792c5-73d7-4e29-a5ec-fab62d815282,Karen Kim,christinaboyer@example.org,f2f10909-49c4-4b23-87d9-a4c2a21e5996
2025-03-14 16:28:26.119603,Smart Watch,Wearables,1,301.39,163.92,137.47,301.39,163.92,137.47,Email,083efdc8-808f-4624-8d71-f63f000950db,William Nguyen,lochoa@example.org,0d5d5370-35ff-464c-b863-3ca636facf26
2025-03-14 16:28:26.119603,Microphone Pro,Audio,2,115.05,50.08,64.98,230.11,100.16,129.95,Social Media,2af7744f-7573-485d-ac09-82c9e6f44970,Destiny Carr,jenniferjuarez@example.net,1c6ea901-a445-44e0-a691-56b41ce5244f
2025-03-14 16:28:26.119603,USB Drive,Accessories,2,16.95,10.28,6.67,33.9,20.56,13.34,Organic Search,d1d9f36d-df8c-42eb-ab08-76e5d70da140,Teresa Rodriguez,linda66@example.net,ac98bb0e-070a-434a-a440-f5bda38e679b
2025-03-14 16:28:26.119603,Tablet Air,Electronics,2,731.39,383.17,348.22,1462.77,766.34,696.43,Email,c882c857-881f-4ebc-b4b4-dcaf36bc8cb6,Pamela Campbell,timothycampbell@example.org,7ca0c9d7-8033-4cf8-9cb0-81e61be4dae4
2025-03-14 16:28:26.119603,Bluetooth Speaker,Audio,2,31.98,21.14,10.84,63.96,42.29,21.67,Organic Search,fce3d071-c6db-4841-a332-b234df5ece87,Kenneth Jordan,regina40@example.net,d8b9a77b-67ed-465f-886e-1e86882de253
2025-03-14 16:28:26.119603,Monitor 4K,Electronics,2,670.96,329.13,341.83,1341.92,658.27,683.65,Email,7d873f01-07ba-4340-a275-5ece0d4909f5,Natalie Martinez,itaylor@example.net,f78d6d16-f28b-4cf2-9332-48e07fd51df5
2025-03-14 16:28:26.119603,Wireless Mouse,Accessories,2,46.34,22.46,23.88,92.68,44.93,47.75,Paid Ads,a6bf71a4-05f3-4a55-bbe5-93df44aa19ea,Brad Richardson,qharris@example.org,56fcfc52-f7b1-474f-b5d3-04852fd1bc8b
2025-03-14 16:28:26.119603,Wireless Mouse,Accessories,3,24.36,16.8,7.55,73.07,50.41,22.66,Direct,76cf3b2a-4a1a-4073-a92c-7df9e1b773a5,Jason Smith,dorothy59@example.com,b8771812-bb2e-4ee7-960d-dea4ff26e4a0
2025-03-15 16:28:26.119603,Desk Lamp,Furniture,2,64.44,42.44,21.99,128.87,84.89,43.99,Organic Search,5bbc245a-4be6-4566-bbc8-c364e66e96d2,Kayla Quinn,meghanmayer@example.org,995d1852-b230-438d-af40-703bf5d32f0d
2025-03-15 16:28:26.119603,USB Drive,Accessories,2,39.53,18.77,20.76,79.05,37.53,41.52,Direct,cd547514-6c3e-451e-9813-05286ed334b6,Brooke Arnold,qfigueroa@example.com,073af0b9-8adf-467b-99f7-8df0e7950f49
2025-03-15 16:28:26.119603,Desk Lamp,Furniture,1,46.96,25.47,21.49,46.96,25.47,21.49,Organic Search,a9449d81-c4fd-4af1-b19d-c36372c7fa51,Dwayne Jordan,susan87@example.net,2fe15d33-cb60-4295-a0e9-02b64f23a7ac
2025-03-15 16:28:26.119603,Power Bank,Accessories,1,52.67,33.88,18.79,52.67,33.88,18.79,Paid Ads,f021e4ed-316c-4942-a126-a121b69ca32b,Donna Neal,johnsonjennifer@example.com,b3fe8f33-61b8-45f0-a878-1fb410b03fba
2025-03-15 16:28:26.119603,Microphone Pro,Audio,1,82.0,56.47,25.52,82.0,56.47,25.52,Referral,0adff961-5e3e-449b-a62d-05025cb3f3ce,Mr. Juan Alexander,richardanderson@example.com,c3e6485a-6915-41a3-96eb-ed89fc32d66c
2025-03-15 16:28:26.119603,Power Bank,Accessories,1,66.59,46.21,20.38,66.59,46.21,20.38,Paid Ads,01e0fd94-ecce-4948-b6a5-6c3835cda520,Karen Ayers,elizabethhunt@example.org,49c4d38c-d1ad-44df-abe0-81fdf1802f7f
2025-03-15 16:28:26.119603,Mechanical Keyboard,Accessories,1,130.52,61.43,69.09,130.52,61.43,69.09,Direct,37257df8-d82f-4b2e-8ecf-ebfba2b7cb10,Anthony Gonzalez,christophermarquez@example.com,8327d099-2035-4cf2-91a4-5603ca762b1a
2025-03-15 16:28:26.119603,Wireless Mouse,Accessories,1,73.64,37.18,36.46,73.64,37.18,36.46,Organic Search,8bd909e5-31b3-4021-8490-ee278e81ba52,Kimberly Lee,katie99@example.com,2a4741f3-f006-434d-b05b-c58274a669a0
2025-03-15 16:28:26.119603,Monitor 4K,Electronics,2,432.24,300.87,131.37,864.48,601.73,262.75,Referral,1adae874-3015-420f-a456-727c74c743fd,Virginia White,rogerwang@example.org,da826dd8-c1c0-4c73-ac8e-f96f231cc99c
2025-03-15 16:28:26.119603,Smart Watch,Wearables,3,230.37,105.28,125.09,691.11,315.85,375.27,Organic Search,e65088a7-f481-475e-bd2a-66ee9e5d97ff,Zachary Duncan,martinwendy@example.net,d2e1d6d4-5324-4c25-85d3-2495a5564b8a
2025-03-15 16:28:26.119603,Bluetooth Speaker,Audio,1,53.46,31.18,22.28,53.46,31.18,22.28,Referral,5f16ae3d-611b-4079-a1bc-f4eb02780eeb,Joshua Hess,ohall@example.net,5e266b52-c40b-4130-97e7-02c1e18f1517
2025-03-15 16:28:26.119603,Coffee Maker,Appliances,2,143.8,77.95,65.85,287.61,155.9,131.7,Social Media,9521a150-02ad-450f-b096-6c736a9f5b95,Dana Lloyd,levycynthia@example.com,0f088683-c7a6-4bcc-9518-3f80b073eecc
2025-03-15 16:28:26.119603,Fitness Tracker,Wearables,1,80.95,52.11,28.83,80.95,52.11,28.83,Paid Ads,8b613455-7f0a-41ff-9ff8-8f3e90f61ac5,Lynn Lewis,armstrongkristen@example.org,7e0bfcd4-bddc-4410-9269-f543e41fd6b1
2025-03-15 16:28:26.119603,Gaming Chair,Furniture,3,156.81,84.45,72.35,470.43,253.36,217.06,Organic Search,04655265-7e50-44f6-b35e-19e5c1f92292,Tiffany Lucas,kellyheather@example.org,4cb438d7-ab03-4922-af0c-2e4b6ac1b7e3
2025-03-15 16:28:26.119603,USB Drive,Accessories,3,24.6,11.95,12.65,73.81,35.85,37.96,Organic Search,04307fc3-b62e-4073-8c73-0a8c293e4474,Steven Watkins,jeremiahjohnson@example.com,d6791a0a-8058-47d8-8ef5-58db020a58c2
2025-03-15 16:28:26.119603,Monitor 4K,Electronics,2,345.57,149.43,196.14,691.15,298.87,392.28,Organic Search,1f6889e8-40d9-44fa-a3ba-8eb484728529,Caleb Fowler,hvalentine@example.org,26992193-8349-4b2b-9ffa-7c710bf4a6a6
2025-03-15 16:28:26.119603,Power Bank,Accessories,2,33.79,21.0,12.79,67.58,42.0,25.58,Paid Ads,008bcc44-3bf2-48ac-99fb-b63a3c515e8a,Sydney Bennett,sarahallen@example.org,25543425-e684-4e11-94a0-dcbef25678a8
2025-03-15 16:28:26.119603,Blender,Appliances,3,55.87,28.44,27.43,167.61,85.32,82.3,Social Media,56297e02-1bd6-42dc-970c-df848c736bc9,Nicholas Gray,alyssaavery@example.org,d2066273-637f-43d7-bb6b-07f52c211a40
2025-03-15 16:28:26.119603,Gaming Console,Gaming,3,464.36,304.01,160.35,1393.09,912.03,481.05,Organic Search,a26f6554-41fb-4df6-92d5-b4e23c669ed5,David Miller,choishelley@example.net,817d57ef-e847-4fcc-ba21-8e84455b9144
2025-03-15 16:28:26.119603,Fitness Tracker,Wearables,3,65.15,41.87,23.28,195.46,125.61,69.85,Paid Ads,4a041357-9463-4847-99c0-6473790a8dd6,Tonya Parsons,agilmore@example.org,aebb7dde-68b6-4cf5-bcd9-4cf6a78af679
2025-03-15 16:28:26.119603,Smartphone X,Electronics,1,645.78,299.97,345.81,645.78,299.97,345.81,Organic Search,d23dcc40-21e5-4301-9e71-3ccb267ffa47,Rhonda Lowery,edwardmartin@example.net,bec79062-560c-4fb1-afb0-56ce155e1a37
2025-03-15 16:28:26.119603,Desk Lamp,Furniture,3,49.24,33.62,15.62,147.72,100.87,46.85,Social Media,9b0a61ee-7365-41fd-96c2-fc25269898a7,Mrs. Taylor Livingston,joshua68@example.com,9389d9f6-66ef-4c00-a120-d7840180ecb2
2025-03-15 16:28:26.119603,Fitness Tracker,Wearables,2,127.7,77.75,49.95,255.4,155.5,99.89,Social Media,3615731b-38c9-4ffc-a862-ae2619dae313,Jacob Noble,erikjones@example.net,3ed6ff9a-711b-41ae-b8a1-d5ed9bd4a15a
2025-03-16 16:28:26.119603,Blender,Appliances,2,58.12,35.99,22.13,116.23,71.98,44.26,Social Media,f6856cbc-91e0-4984-95d3-d98eb487dcff,Philip Ayala,nicole80@example.net,fb66664d-0906-4f9f-b9c7-c70bd4f5f1da
2025-03-16 16:28:26.119603,Desk Lamp,Furniture,2,36.99,16.99,20.0,73.98,33.97,40.01,Direct,aaf608da-fe60-4a04-8843-2b4e0ee34579,Victoria Lowe,sarah85@example.org,330f223c-f48a-4617-b11d-5d1777bcd187
2025-03-16 16:28:26.119603,Blender,Appliances,1,72.13,30.6,41.52,72.13,30.6,41.52,Organic Search,243eff97-46c3-471f-875f-e76587ec7235,Adam Brown,megangray@example.com,718a2fd0-bf1a-42cf-bed4-520f729a04db
2025-03-16 16:28:26.119603,Wireless Headphones,Audio,2,185.1,81.62,103.48,370.2,163.25,206.95,Referral,1f3f83d1-fe20-4dc6-be0a-2c4bfd69c14b,David Figueroa,osbornkristen@example.net,526a87a2-d991-4b35-bac4-7cb4802e295b
2025-03-16 16:28:26.119603,Mechanical Keyboard,Accessories,1,134.45,79.18,55.28,134.45,79.18,55.28,Email,e8e91d53-d948-4924-b8ee-246b9f271b83,Dr. Stephanie Oconnor,shelley81@example.net,a2733b3d-f0ea-4d17-97c2-775e674679bf
2025-03-16 16:28:26.119603,Webcam HD,Accessories,3,67.14,45.58,21.57,201.43,136.73,64.7,Direct,de568403-dc3a-4649-ae2a-06a6cfd66837,Kristen Cox,mmorris@example.net,71a08860-5b6c-4fbe-82e5-93cfcefe2b30
2025-03-16 16:28:26.119603,Wireless Headphones,Audio,3,209.25,99.45,109.8,627.74,298.34,329.41,Paid Ads,16634756-794a-472a-bd8b-ba3ab7770ee8,Shirley Johnson,marie58@example.com,bfc520a1-87d8-49de-886d-37320c0f1371
2025-03-16 16:28:26.119603,Power Bank,Accessories,1,87.37,60.61,26.76,87.37,60.61,26.76,Social Media,811f74d8-b5f0-46d1-9438-3fb5ebb246b4,Lori Hunt,xbarnes@example.org,e297fed2-3fd2-495b-afc4-46d2f3fb7fdb
2025-03-16 16:28:26.119603,Monitor 4K,Electronics,3,576.76,313.27,263.5,1730.29,939.8,790.5,Social Media,16a32ed7-9821-4de9-9ffa-8568fd0f343b,Kimberly Dunn,derekroberts@example.net,c4c9d8fe-87f0-4784-8e39-e800a38e3378
2025-03-16 16:28:26.119603,Mechanical Keyboard,Accessories,1,166.39,102.06,64.33,166.39,102.06,64.33,Email,c687dde0-65c5-4dc9-b435-03efb880e328,Carol Lewis,xwallace@example.com,9000d128-1e4b-4f2b-bf79-c8b479bde02c
2025-03-16 16:28:26.119603,Smartphone X,Electronics,1,1019.24,657.72,361.52,1019.24,657.72,361.52,Paid Ads,f41f34d0-36c1-4c88-a728-eb1be20ca0c9,Robert Saunders,mackenziehurley@example.org,2a527317-1996-409a-bc78-e1d303d7961b
2025-03-16 16:28:26.119603,Smartphone X,Electronics,3,570.86,256.78,314.07,1712.57,770.35,942.22,Social Media,113af8fa-c927-4795-8c38-5ed5621cf27f,Rhonda Turner,fosterdavid@example.com,82289952-7df0-41d7-9db5-a6f1c53458b1
2025-03-16 16:28:26.119603,Mechanical Keyboard,Accessories,2,92.96,42.55,50.41,185.92,85.1,100.82,Paid Ads,58d38548-3a77-41e4-a427-e1ebb28435f4,Jared Huerta,ayalaallen@example.org,d9a9f740-14b2-4cb7-88a4-92e9741107b4
2025-03-16 16:28:26.119603,Tablet Air,Electronics,2,688.32,355.51,332.81,1376.63,711.01,665.62,Referral,907c7da0-e893-4e14-b178-9873bae66597,Kayla Garcia,swillis@example.org,598ff091-9037-4f85-aab4-91796a30257d
2025-03-16 16:28:26.119603,Smartphone X,Electronics,2,787.87,424.35,363.52,1575.74,848.7,727.04,Organic Search,c6d91eab-4fca-41da-9dfc-399c0cbb7fc6,Emily Lawson,dakota02@example.net,c739c6ae-209f-482e-9225-114ae3e4ac18
2025-03-16 16:28:26.119603,USB Drive,Accessories,3,19.33,11.07,8.25,57.98,33.22,24.76,Email,a6501e2a-69f7-46b3-af8a-9fd4051a6f97,Kristin Black,sandra12@example.org,c8ef3c3e-ce96-41ba-9f08-717fd0fa5ae9
2025-03-16 16:28:26.119603,Desk Lamp,Furniture,3,55.72,37.7,18.02,167.15,113.1,54.05,Organic Search,6a3b7ed3-7d41-45f6-b663-f6def61c1fce,Angel Wang,ann55@example.com,2ce4c669-c673-460f-b0b4-11c510f0aaeb
2025-03-16 16:28:26.119603,Desk Lamp,Furniture,3,58.65,24.39,34.26,175.94,73.16,102.77,Organic Search,d9034aa1-fc9e-4dda-aa3c-f7a57bbcbeaa,Cody Roy,perezthomas@example.net,a3d7489e-1467-4fe6-86a2-94d1a2352e4c
2025-03-16 16:28:26.119603,Smartphone X,Electronics,3,847.04,514.58,332.46,2541.13,1543.75,997.38,Organic Search,f12fa0fe-ad32-4f20-89a9-af83c6737dd3,Tiffany Beck,joyce20@example.com,ba49571e-87dd-4019-b9d6-7088fb48ddfe
2025-03-16 16:28:26.119603,USB Drive,Accessories,1,31.61,16.74,14.87,31.61,16.74,14.87,Email,80e0ee4b-a984-4463-86c4-06ee13997ee3,Vincent Martinez,laura97@example.com,d3d51599-beb1-4569-8763-99f0b16a1f00
2025-03-16 16:28:26.119603,Wireless Headphones,Audio,1,82.54,48.08,34.46,82.54,48.08,34.46,Referral,9cb3d123-7d94-49dd-a898-5ca5afcf1200,Jaclyn Morales,morristrevor@example.net,8025c379-9467-4a5a-b925-5a8246af2d49
2025-03-16 16:28:26.119603,Wireless Headphones,Audio,2,166.0,111.61,54.39,331.99,223.21,108.78,Email,a6864136-26f2-4bab-ae2a-51b7e43a05d0,James Lester,daniellejackson@example.org,5c24f901-5662-4187-94d2-2d77f7d6b6a0
2025-03-16 16:28:26.119603,Laptop Pro,Electronics,1,970.2,475.8,494.4,970.2,475.8,494.4,Direct,c0838543-113f-419e-aeff-4c242ffab73d,Natalie Guzman,qpierce@example.com,05922500-0c70-4fcc-a6da-c8d54f6b5562
2025-03-17 16:28:26.119603,Webcam HD,Accessories,1,107.63,71.64,35.98,107.63,71.64,35.98,Organic Search,6b788295-131d-4412-9344-dc97eba6c08b,Alexander Blair,willislauren@example.net,b83206bf-dba7-4197-8190-9bd29f395cf8
2025-03-17 16:28:26.119603,Laptop Pro,Electronics,1,1020.07,641.88,378.19,1020.07,641.88,378.19,Paid Ads,6878bc09-b4d5-49e4-b7d4-496e37b741fc,Mrs. Crystal Davis,davisheather@example.net,2dbbcf1a-b7da-45de-ab8d-b5a2acd736d8
2025-03-17 16:28:26.119603,Power Bank,Accessories,2,60.26,24.8,35.46,120.52,49.61,70.92,Referral,8d150f3b-6225-4e26-8201-a7b084eeb376,Brian Lambert,jjames@example.com,2f2bc6fb-a31d-488b-9e92-0b20db897dfe
2025-03-17 16:28:26.119603,Fitness Tracker,Wearables,3,83.22,38.61,44.61,249.65,115.82,133.82,Organic Search,6a5fa4c3-53de-458a-8280-6575e6b76471,Gregg Pierce,shale@example.org,39e8146d-6ab1-4a1a-88b3-16da6ceca25d
2025-03-17 16:28:26.119603,Smart Watch,Wearables,3,281.81,156.5,125.31,845.43,469.5,375.93,Organic Search,37232a28-97fc-4441-bc15-99c300f31933,Mrs. Erin Edwards,palmermichael@example.org,d9c9283b-70a4-4c36-b1bb-2e90529202e3
